Review
"menu event lag terus, muter2 doang loading gk selesai2, udah coba berbagai cara gk ngaruh. klo masalah device gk mungkin, org buat main aov sama wild rift aja lancar kok, menu event buka tutup lancar. lah HOK buat match lancar tapi menu event lag terus ! tolong perbaiki. gegara ini sampai saya uninstall ! setelah diperbaiki baru saya akan install lagi. terimakasih semoga segera ditanggapi. sampai saat ini masih lag terus, aku jadi gk bisa ngikutin event2 yg sedang berlangsung."
"gamenya bagus. tapI! masih kalah jauh optimal sama sebelah maupun honor of king yang di china. kalo semisal bisa di optimalin sih seru banget. ini ajah udah bagus liat efek hero bahkan no skin ajah udah mewah. tapi sebaiknya tolong lebih di optimalkan lagi, agar bisa seperti pesaing hok di global. maupun seperti hok china. biar player makin aduhai mainya. makasih ya. aku main rata kanan, di kog bisa lebih high tapi teteap stabil kalo bisa seperti itu lebih seru maen hok. dah aja ya."
"matchmaking tidak seimbang! selalu dapat tim feeder dan tidak mau berkontribusi! kalau melapor player selalu tidak di tindak! padahal sudah jelas bahwa player itu feeder! berkali² bertemu dengan musuh dengan rank tinggi sementara tim memiliki rank rendah! (padahal saya bermain solo), makin lama gamelu makin rusak dah! matchmaking makin lama! melenceng jauh dari perkiraan! kalo ga ketemu² pasti langsung dikasih tim bot! mending gausah bikin game deh! matchmaking gaseimbang!"
Game ini sangat seru dan banyak event gratis nya juga tapi kadang dapat temen/tim yang sudah diatur itu sangat menyebalkan dan tolong perbaiki kenapa saat Apdete menggunakan Wi-Fi tidak bisa padahal jaringan aku bagus tolong perbaiki ya
"Dear, Jujur berat uninstall ini game, tapi saya menyerah dengan jaringan lag/ bug anda semakin menggila. jaringan saya hijau bagus TAPI, 1. diberanda games (klik quest, toko, dll) sangat lag sampai macet, 2. didalam pertandingan (diawal pick Hero sudah lag macet sampai mau bertanding, sampai tidak bisa bergerak sama sekali karena LAG). 3. uji coba jaringan semua hijau tapi Nyatanya ZONK. saya menyerah saya tidak tahu harus bagaimana lagi. entah Hp saya yang bermasalah/ game anda yang bermasalah."
"Editor Poster Kustom tiap mau ganti foto, pasti ada bacanya ""Kesalahan jaringan. Coba lagi ya!"", seingetku gitu.. Padahal jaringan/wifi-ku bagus-bagus aja, padahal udah update, hapus cache, dll. Tapi tetep ga bisa... Ini kenapa ya? Tolong perbaiki bug jaringan game ini... Soalnya kadang kesel banget dan jadi ga mood buat main lagi, karena bug jaringannya ituloh ngeganggu."
"Jujur baru main lagi, kirain ada perubahan dari matchmaking. ternyata masih sama menyulitkan dan belum adil banget agak rugi sih udah cukup lama main dari 2024 ampe skrg tapi makin kesinii lawan nya kurang seimbang. ditambah dah banyak ngeluarin duit d game ini hadeh"
"sistem match nya tidak seimbang sama sekali, bahkan saya bermain 5 match kalah terus dsn disana pasti ada yang melakukan feed dengan mari hingga 6+ bahkna ada yang hingga 12. Saat di report tidak dapat mereka tidak dapat pengurangan atau hukuman lainya. Ini terjadi di beberapa match lainya. Jadi ketika lose streak itu kemungkinan tim nya itu berisi bot atau orang yang memang tidak bisa main"
"Team sekarang pada ngawur gak kayak dulu lagi, saya sangat merasa tidak nyaman, bahkan ada yang afk full match, saya berusaha keras bermain tapi tetap kena hukuman, padahal saya sering dibantai tim lawan dan gak ada yang bantuin, ku uninstal, pokoknya saya gak mau instal sebelum system nya diperbaiki terutama match system yang ngaco"
"Matchmaking ga jelas, yg bener aja rank GM isi nya team feeder dan ga bisa main terus. tolong kembangkan kembali pencocokan pola permainan dan prilaku personal player agar tidak terjadinya hal-hal tersebut."
"Dulu saat awal rilis, Honor of Kings jauh lebih seru. Server masih global, saya sering bertemu pemain dari Cina dan Jepang, dan anehnya ping tetap stabil. Pengalaman bermain terasa lebih beragam karena bisa melawan pemain dengan gaya bermain yang berbeda. Sekarang server dipisah, akhirnya yang sering ditemui hanya pemain dari region yang sama. Lama-kelamaan terasa monoton dan mirip game MOBA lain. Menurut saya, pemisahan server justru mengurangi daya tarik Honor of Kings, tolong kembalikan.!"
"Permisi ka, saya gabisa login setelah ganti akun. Kronologi nya saat saya mengalihkan akun utama ke akun kecil yg belum pernah saya mainkan, kondisinya itu masih loading(border, teman online dll belum termuat) lalu saya langsung logout dan pindah akun. Lalu saat di akun satunya saya di arahkan untuk bermain match tapi langsung out, berharap saat login nanti permintaan untuk bermain match itu akan hilang, malah malah saat saya login, saya tidak bisa masuk, terhenti di bagian mengunduh resource"
"game gak jelas njir, gua dikasih tim bot selama 5 match sedangkan musuh pro, ini benar-benar tidak adil dan aku berharap game kalian hilang di server global. padahal seasons sebelum baik-baik saja. tapi sekarang benar-benar ampas padahal aku udah rank tertinggi. dan yang kasih rating terbaik pasti itu dibayar, gua yakin banget, padahal gameplay sistem nya ampas dan gak adil, cuman jual skin tapi peforma game dibiarin ampas"
"aku mau memberikan alasan, kenapa ya kayak nge bug tampilan.y suka ilang foto dll jadi harus di hapus cache dulu baru bagus tampilan.y .. mohon itu perbaiki karna teman juga mengalami hal ini.. mau buka event pun juga bgitu hilang gambar"
"dari pada banyak colleb mending optimasi gameplay untuk hp kelas menengah kebawah kalo pengen tambah rame ama perfomance fps gameplay aja yg sering drop, kadang game terlalu berat sampe hp panas beda ama hok china padahal sudah setting grafik paling rendah, dan juga perbaikan bug event yg suka ngelag gak bisa claim"
"Seharusnya saat ada team yang AFK ada peringatan kepada team yang sedang bertanding sehingga ada pilihan untuk lanjut pertandingan atau tidak dan jika tidak lajut bintang tidak berkurang, masa dalam 1 pertandingan bisa 2-3 yg AFK sudah itu bintang dikurangi dan tidak ada pemberitaan. selain itu masih ada bug, leg dan app berat gampang panas, seharusnya ada pilihan untuk kuais paling rendah disesuaikan dengan jenis hp dan masih terasa main sama robot AI"
Matchmaking hancur parah. Banyak player yang memaksakan role di lane yang bukan sesuai role-nya. Dan selalu terjadi minimal dari 5 match ada 3 seperti ini. Tidak ada pelanggaran tegas dari developer dan banyak player Feeder dibiarkan. Game tolol developer tidak bisa menyaring player yang benar main dipasangkan dengan toxic player.
"tolong ini untuk Dev nya balikin dong jangan di limit fps lagi kita sebagai player hp kentang butuh fps yg ga di limit saya pensi panjang karena kesusahan mengimbangi dan juga merasakan bahwa game semakin grafik tinggi tapi fps di limit yang mengakibatkan jika ada spike jika ga di limit biasanya cuma patah patah wajar hp kentang, tapi kalo di limit itu malah stop stop gitu jadi kayak freaze bentar dan itu ganggu banget, mohon pengertiannya Dev!"
"saya player lama yang baru main lagi, tapi agak amat disayangkan sekali untuk gameplaynya dan matchmakingnya, hanya beberapa match saya bermain sudah jauh sekali dengan gameplaynya tim yang sulit untuk bekerja sama dengan tim lawan yang sangat jauh sekali peformanya, kemudian untuk melaporkan ke customer service pun tidak bisa dan tidak ada perubahan apapun dan saya menanyakan ke komunitas pun terjadi hal yang sama. untuk gameplay yang mengutamakan tim tapi tidak setara dan seimbang dengan lawan"
"saya main sama game sebelah .. dan di sana device saya masih ada harga dirinya 😁 fps dapat 120, hdr pula . kalau di hok cuma 60 fps terus kadang suka drop .. semoga kedepannya bisa seting bebas fps dan resolusi tanpa melihat device jadul.."
"Game nya sangat bagus saya apresiasi kan, dari grafik karakter dan juga percakapan nya. dan juga kalau ada waktu boleh berkolaborasi dengan anime Tokyo Revengers? jika tidak bolej tidak apa apa saya tidak memaksa itu."
"game nya bagus saya suka sekali apalagi dengan banyak kolab² yang ada, tapi ada yang saya tidak suka juga itu tolong di perbaiki yang di bagian menu even nya masa kalau pas buka even loading nya lama padahal jaringan ku bagus² aja download dan streaming yang lain lancar ini buka even aja loading nya lama kadang nggak memuat² jadi malas buka even akhirnya, jadi tolong perbaiki menu even nya please"
"maen udah lama banget, tapi astaga sistem matchmakingnya jelek banget. sistem reportnya juga ampas, ga pernah adil. terus terlalu banyak event dalam 1 waktu yang harus diselesaikan, bikin pusing. oh iya, fungsi spriteling tuh apa ampe harus ada skinnya? sepenting itu kah? belum lagi nama2 hero dominan cina, padahal udah jadi game global. mainnya emang seru apalagi harga2 skinnya murah, tapi di sisi lain, ini game banyak minusnya."
"game aneh, banyak bug, wifi lancar di pakai aplikasi lain, saat main game ini lag parah jari ngannya buka event network error sama gambar pfp temen, sama gambar event nya kaga muncul,dan event kadang yg masih lama berakhirnya, hilang, game aneh udah main 3 tahun awal rilis ni game bagus, akhir akhir ini banyak masalah, tolong perbaiki!, udah aku coba hapus memori tetap aja"
"game nya seru, banyak hadiah, player nya jg ramah. fitur-fitur di game nya bagus terutama fitur favorit ku yaitu chat yang otomatis kaya ""berkumpul"" ""waspadai semak-semak...."" dan lain nya karena memudah kan untuk berkomunikasi dengan teman. Selain itu event di tiap season nya juga menarik dengan mekanisme baru jg. overall menurut ku bagus sih"
"gamenya bagus sebenarnya, cuma penggunaan jaringannya jelek bgt. ms berubah ga beda jauh berasa banget delaynya, ga kaya game sebelah. pake wifi + data malah nambah jelek dari pada cuma pake wifi"
"Tolong perbaiki bug-nya. Setiap login, animasi di lobi cuma tampil poster, padahal dulu ada animasinya. Saat mendapatkan hero/skin dan setelah selesai match juga hanya muncul poster. Anehnya, di HP teman saya animasinya normal, jadi sepertinya bukan masalah spesifikasi HP karena HP saya juga mumpuni. Daripada terus fokus ke collab, mohon perbaiki juga bug dan kualitas grafis yang masih bermasalah. Saya juga sudah mencoba melaporkan bug lewat fitur di game, tetapi foto bug-nya tidak bisa diunggah"
"Secara keseluruhan, game ini sudah sangat-sangat bagus! hanya saja terdapat beberapa bug dan ketidaknyamanan seperti; sistem pergerakan Hero saat digerakkan menggunakan joystick agak kaku meskipun sudah menggunakan perangkat yang bagus dan jaringan yang stabil. hanya itu masukan dari saya, Terimakasih!"
"seperti biasa, matchmakingnya disetiap event baru pasti disengaja dibuat aneh. entah teamnya isinya bot semua dan musuhnya pro player semua disaat naik tier.... biasalah trik marketing tencent mah begini... wajar sih kalo gamenya lama kelamaan sepi :) dead game, poor player and donatur HOK 😏"
"Pencocokan tim terbilang buruk dan sistem laporannya jelek. Harusnya penilaian permainan rank tidak hanya di ukur berdasarkan angka statistik saja! sebab ada pemain yang sering mati namun tetap mendapatkan nilai baik hanya karena pemain tersebut menerima banyak seranga, dan pemain yang mendapatkan sedikit serangan, dinilai bermain buruk, padahal pemain tersebut bermain dengan hati-hati. Sungguh ironis."
"game nya sangatt bagussss, dari segi grafik, efek, entrance, bahkan hero no skin saja sudah bagus, untuk harga skin nya juga terjangkau dan sesuai dengan efek yang didapat. cuma ada beberapa hal yang kurang, kadang jaringannya eror min, mohon diperbaiki yaaa~"
Matchmaking sangat tidak wajar dan pengaturan timnya tidak jelas serta bisa melihat profil orang saat mau memasuki draft sangat merugikan tolong di perbaiki karena gamenya sangat menyenangkan akan tetapi sistemnya jelek Bermain Duo ketemu 5 harusnya duo ketemu duo atau trio atau solo solo dan kalau mau masuk draft jangan liatin profil pemain lawan
"well, banyak yang perlu di perbaiki apalagi saat ini Collab yang cukup besar. yaitu bug untuk event, Hero, data download, match juga. aku dah banyak ketemu tim feeder apa lagi yang baru pemula main Hero nya tapi main di ranked, dan bug untuk data download itu padahal aku dah semua data full download tapi tampilan Hero nya tetap gak bisa keliatan walaupun itu skin nya juga, dan biasanya itu gak Ada animasi nya. dan event nya juga kadang gak bisa di claim poin event nya. jadi mohon di perbaiki"
"secar grafik atau gameplay sudah bagus, hanya saja untuk hero-heronya kurang berkarakter. maksudnya karakter dan style hero tidak terlalu mencerminkan posisinya. yang saya anggap tank, ternyata MM. jadi style costum Hero terlalu bias dan nyaris banyak kesamaan."
"update kolaborasi dandadan emang menarik, tapi sayang sekali saya kecewa dengan game ini... mungkin selama dua tahun saya main sejak pertama kali rilis global, versi HOK kolaborasi dandadan adalah versi game terburuk yang pernah saya mainkan. Game ini setiap update semakin berat dan tidak optimal. Frame drop adalah hal biasa yg saya alami, namun untuk update versi ini sangat buruk dan masalah frame drop lebih sering saya alami."
"gamenya oke sudah bagus, saya ada problem ke pihak hok yang tidak mengenali akun pemain, akun saya tidak bisa login dan saya sudah mengikuti cara untuk balikin akun gw, caranya masuk akun pihak ke 3, sudah saya ikuti semua peraturannya eh malah ditolak dan pihak hok betul betul tidak mengenali pemilik dari akun yang sedang berusaha untuk login lagi, kenapa saya beri 1 bintang karena tidak bisa menangani akun pemilik yang hilang, jadi yg saya salahkan dari sistem keamanannya yg kurang"
"""Sangat puas bermain Honor of Kings! Pilihan pahlawannya banyak dan unik, kontrolnya nyaman di jari, dan yang paling penting adil untuk pemain gratis. Tidak dipaksa keluar uang untuk bisa menang. Pengembangnya juga cepat tanggap dalam perbaikan. Terus berkembang ya!"""
"untuk game play nya udah bagus dan karakter nya juga keren keren juga, bahkan kita semua bisa dapet skin yang bagus dan gratis dan kalo gak bisa beli skin bisa coba sendiri di mode latihan gak salah aku download ni game keren abis ini mah walaupun ada yang suka marah marah dan player dark sistem sih tapi gak papa yang penting sukses terus hok semoga bisa top 1 game terbaik aminn"
"stop kolab2 dulu dah kalo kata gua, matching tuh benerin dulu, gua sebagai player solo tersiksa, selalu bertemu tim feeder sedangkan musuh tau cara bermain, percuma sering kolab kalo matching masih ga seimbang, ga semua orang main hok pengen kolab, tapi pasti semua orang pengen matching yang adil, terlebih lagi para player solo"
"Gamenya memang bagus, saya juga mulai menikmati permainannya. Tapi tolong diperbaiki ya, kenapa setiap mau download resource update proses downloadnya begitu lama? Selalu 0KB/detik padahal wifi saya lancar? Ini yang membuat proses update lama, padahal saya update game lain cepat. Dan lagi ketika sudah 99% selalu saja ngestuck disitu, kenapa sih? Instalnya lama? Padahal game lain aja g perlu selama itu."
"halo developer ini kenapa Xiaomi pad 8 saya yang awalnya bisa grafik ultra tiba2 keluar notifikasi device tidak memadai,dan stuck di grafik standar,tolong diperbaiki bug ini segera,please,jika sudah kembali normal saya kasih bintang 5"
"makin kesini makin banyak bug,yakali gue setiap buka event harus relog dulu biar bisa kebuka,buka peti harus nunggu lama layarnya ga bisa di pencet,benerin dong disuruh nunggu loading lama banget padahal jaringan+device bagus,size juga udah 20gb lebih masa ke gitu"
"tolong developer buat bikin Bot tim musuh agar gak bisa melihat posisi Player asli di Map. karena itu sangat menyusahkan bagi Player asli dan gak bisa menciduk dari rumput, dan jangan bikin bot musuh selalu mengincar Player asli saat war karena itu lebih bikin stress dibandingkan melawan Player asli. saya mohon untuk perbaiki Bot tim musuh yang sangat tidak adil. ini sangat menyebalkan dan menganggu apalagi saya sedang bermain di mode ranked yang selalu kompe😡 (permudah bot musuh)"
"tolong.. kok tiba tiba buka hok pas masuk loading langsung blank..udah close trus buka lagi tetap sama.. nah ku coba untuk download apk nya kembali, langsung bisa.. masa kalo kejadian kembali loading tiba tiba blank ga bisa masuk harus download ulang.. tolong ya diperbaiki, terima kasih.. Game nya udah seru, terbaiklah👌.. jdi kukasih bintang 5.. hanya itu saja keluhannya ya,tolong diperbaiki, makasih😊"
"terlalu banyak player hama yang merusak suasana team dari 10 pertandingan ada 7 pertandingan dengan player terlapor dan hukuman yang terlalu ringan bahkan selalu ada pemain yang terlapor kemenangan yang sulit kekalahan yang begitu gampang rasio kemenangan menjadi rusak dan di pertemukan dengan pemain negatif,pecuri lane, bahkan sengaja memberi musuh poin dan hukuman hanya 2 sampai 5 dengan alasan ""kami sedang mengamati dan mengawasi perilaku pemain tersebut "" serendah itu bintang dan rangking !!"
"Tolong perbaiki bug nya dong, gak tau akhir akhir ini hok kok pas selesai match, animasi lobby, sama karakter semua hero jadi poster semua, gk tau dah bug atau bukan, semua data nya Udah di download, device udah mendukung, tapi game malah gini"
"kualitas nya Cukup oke,Tapi Bug tolong di Perbaiki lagi ya, Soalnya saya lagi main tiba-tiba Keluar dari Game nya,Dan tolong Kualitas nya Di kurangi Sedikit saja,Biar tidak Nge lag"
"sudah bagus secara keseluruhan. mulai dari Collab nya, bansosnya, grafiknya, gameplay nya semua udah di atas standar. tapi ada 1 yang bisa bikin org itu pensi main HOK, yaitu matchmaking nya yang tidak setaara. jadi org dengan rank tinggi bisa bertemu org dgn rank rendah. begitu pula orang yang solo ketemu orang yang Mabar. yang mereka bisa komunikasi dgn baik sedangkan yang solo kgk bisa kayak orng Mabar."
"Masih dengan isu matchmaking yang sangat buruk, setiap mau naik tier misalkan sudah dekat tier bintang 50 atau 100..system seperti sengaja memberikan kekalahan beruntun dikarenakan tim yang dipilih... dan terjadi hal yang sama hingga beberapa hari untuk coba push lagi, udah coba ganti-ganti role juga gk ada perubahan.. malah makin turun, sampai waktu terbuang sia2 walaupun performa kita sendiri bagus"
"suka sih sama game nya, cuman gimana ya kalo soal pas nge war musuh tiba-tiba banget ngelag padahal pas nge war sebelum nya lancar banget dah? apalagi pas recall nya juga agak lama gitu, bisa gak ya min di percepat dikit pas heal di base, soalnya kalo lama kayak gini susah buat nge heal nya harus cari semak-semak yang jauh dari musuh😭🤏🏻 plis banget inimah ya recall nya di percepat dikit.. agar bisa nge war lagii"
"Gamenya bagus, tapi sering lag aja pas udah di dalam macth. Padahal pas saya pakai buat aplikasi/game lain lancar lancar aja, jadi tolong diperbaikin ya masalah jaringannya🙏"
"setiap main jaringan di dalam game selalu merah, saya sudah memberikan beberapa alasan tentang jaringan di dalam game, selalu merah dan wifi saya baik baik saja sudah mengganti jaringanpun tetap sama saja, ujung ujung nya poin reputasi saya selalu menurun karna keluar di saat sedang match berlangsung, itu karna jaringan di dalam game selalu error, akun game saya juga selalu kena peringatan, tolong perbaiki, saya sangat tidak suka"
"alhamdulillah bagus sekarang sistem rank bisa nambah lebih dari 2 bintang mengecek player yang melanggar juga bagus😊😊😊 kekuatan tim dengan musuh juga setara, sehingga dikatakan wajar, menang banyak, ada kalah sedikit dari awalnya rating 3 jadi rating 5 pertahankan terus ya😁😁"
"matchmaking sungguh buruk, selalu di beri satu orang yg bikin kalah, yg feed lah yg gak bisa main lah, giliran di report gak bisa aneh banget, apalagi kalau main solo, player yg lagi solo malah di kasih lawan yg mabar 5org, auto kalah lah, soalnya gak semua org punya tim buat main jadi pasti ada aja yg solo"
"Buruk !! gak rekomen untuk di download, msh bnyk bug, pas update nyuruh uninstal semua file data lama,lalu nyuruh instal apk baru. gak brhenti di situ, klu masih kepo instal,nti pas di lobi download file datanya stuck, gk jalan². udh coba pake bbrp hape lain gt jg. mungkin wifimu?? klu wifiku knp system anda nyuruh wifi+data di on in barengan buat mancing. klu game bagus gak rewel kyk game ini. di playstore ada,malah nyuruh instal di official web nya & itu gak aman aneh bgt tapi ini faktanya"
"Gamenya kaku, analog lambat, matchmaking tidak adil, tim dikasih yang jelek dan tim musuh bagus semua. Yang bagus cuma skin dan eventnya selebihnya sangat buruk, terutama matchmaking rankednya."
"setelah update jadi makin males buat main, ya gimana nga males ya, grafik di turunin/di batasi download data lama sama banyak, match matching nya nga seimbang. dulu pas awal rilis suka banget sama ni game karena grafik nya bagus bisa setingan ke tinggi sama HDR, lah sekarang cuma mentok medium padahal hp mamu banget buat grafik tinggi"
"tolong di perhatikan untuk pemain solo. kenapa ketika bermain lebih dari 2 match selalu saja diberi tim yang tidak bagus seperti satu tim dengan bot. tapi lawannya dipilihkan pro player rata-rata. ini gimana ini, saya sakit hati sekali dengan pemilihan lawan yang tidak stabil bagi player solo. sekali lagi tolong diperbaiki. terimakasih."
"game nya biasanya gak jalan/mainkan sendiri kok saya main semalam sampai hari ini gerak sendiri jadi mati + kalah, kalau mau main main aja tapi nanti habis tu banyak bug nya padahal dulu gak kayak gini deh dan juga tim nya pada dikasih yang lemah dan musuh yang pro mau buat kalah mulu ya dulu mah seimbang sekarang pilih kasih padahal pengen kasih bintang 5 tapi karena ini nih"
"saya mau komplain min, sinyal bagus nih stabil di 20-30ms saat menggerakkan karakter nya kok delay gitu sepersekian detik. Dari movmentnya serta casting skillnya delay jadi gak nyaman buat di mainin lama. padahal saya baru come back loh mau main lagi nih. Entah hp saya yang sangat kentang apa sinyal gw harus main di 5ms supaya tidak merasa terkendala delay nya?"
"game udah bagus and game juga seru,tapi sekali jaringan merah dikit langsung gabisa gerak meskipun udah di mode pesawat tetep aja gabisa kecuali relog baru bisa tapi pas udah relog pas menghubungkan kembali stuck loading lama + meskipun masuk and ikut berpartisipasi tetep di anggap afk + ga dapet bintang"
Admin hok tercinta. Saya sebagai pemain hok global sejak 2024 ingin melaporkan adanya kehilangan akun saya yang lama dan tidak bisa diambil kembali. Sudah dilaporkan kepada dev nya namun respon nya tidak memuaskan akun saya tidak kembali. Udah nobility 7 skin 200+
"akhir akhir ini selalu ada kendala ketika bertanding, jaringan saya bagus dan lancar saja ketika di pakai di game lain atau aplikasi yg memakai data/wifi namun terkadang saat di pertandingan hok entah itu rank atau apapun, pasti lag 🤔. tapi sejauh ini game ini lebih baik sih, karena gak ada player player yg toxic nya kebangetan. jadi terkadang bisa untuk di mainkan secara santai tanpa harus merasa setres berlebihan entah dari pengalaman bermain seseorang maupun prilaku seseorang."
"Gamenya bagus secara keseluruhan, kecuali internet atau sinyalnya yang melambat. Jadi pas main ranked, sinyalnya lambat banget. Terus gw dianggap afk, karena diam dan ga gerak (Atau gak mengontrol Joystick/Skill/Dll). Padahal, aslinya itu ngelag dan sering dikasih tau lewat notifikasi grafisnya ngelag dan coba diturunkan.. padahal, gw gak dapet nge setting grafis nya dari awal gw main sampai sekarang. Gitu aja lah ya, sekian dari saya...."
"bagus tapi animasi karakter kelamaan, tolong buat lebih cepet biar bisa mainin reflek dan kalo di combo gampang escape dan gampang kena juga pls pls pls yaaaa, ini bukan masalah di jaringan nya, tapi direspon gameplay nya, maksudnya kalau hero habis pakai skill buat lanjut ke skill berikut nya di buat ga ada delay. ""ini ga ada masalah dari jaringan nya'"
"Per hari ini udah main Hok 2 tahun lebih(739 hari), dan udah banyak banget unek unek yang engga bisa gw tahan lagi. Bug ingame sebanyak itu sampai sekarang ga di fix, sistem matching dan reportnya sampah banget, rilis hero lama(padahal udah ada di China), skin ekslusif global burik tapi harga selangit, skin Stellar mutant(harusnya samain aja sistem chroma nya kayak yang di China), bikin event luar game kebanyakan bounty hunter dan pasti ada aja drama nya, esport udah mau mati. #HoKGlobalCacat"
